iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
11117,27.91,21.5444,194.6852,62.5225,0.5639,1.0e-04,,,3.5
11118,26.70,20.6445,194.7264,63.1440,0.5472,1.0e-04,,,3.5
11119,26.69,20.3784,217.8017,64.8451,0.5634,1.0e-04,,,3.5
11120,27.48,21.1406,200.2493,66.9115,0.5547,1.0e-04,27.45,0.41,3.5
11121,27.06,20.7461,209.9639,64.8958,0.5528,1.0e-04,,,3.5
11122,27.95,21.6055,199.6515,66.0800,0.5469,1.0e-04,,,3.5
11123,28.93,22.5742,197.9894,66.2849,0.5564,1.0e-04,,,3.5
11124,27.01,20.6748,189.8677,66.4714,0.5687,1.0e-04,,,3.5
11125,26.74,20.4160,184.4099,62.0489,0.5561,1.0e-04,,,3.5
11126,27.29,20.7583,194.9368,62.3672,0.5525,1.0e-04,,,3.5
11127,26.83,20.3770,187.4859,62.1712,0.5561,1.0e-04,,,3.5
11128,26.97,20.6382,188.5284,56.0312,0.5495,1.0e-04,,,3.5
11129,28.25,21.6689,193.7499,60.0300,0.5626,1.0e-04,,,3.5
11130,27.89,21.6577,170.0526,59.8672,0.5660,1.0e-04,26.66,0.39,3.5
11131,28.77,22.2476,167.7333,66.2350,0.5599,1.0e-04,,,3.5
11132,26.73,20.4741,171.7148,57.1685,0.5639,1.0e-04,,,3.5
11133,27.09,20.6367,197.4111,64.1302,0.5608,1.0e-04,,,3.5
11134,27.41,20.5679,181.6331,61.1536,0.5709,1.0e-04,,,3.5
11135,26.59,19.9248,180.7293,63.6168,0.5675,1.0e-04,,,3.5
11136,27.30,20.6562,151.5745,59.8542,0.5788,1.0e-04,,,3.5
11137,26.02,19.5181,164.5862,60.3288,0.5760,1.0e-04,,,3.5
11138,26.39,19.9043,177.5692,57.9810,0.5694,1.0e-04,,,3.5
11139,26.69,20.4219,183.1455,60.2500,0.5567,1.0e-04,,,3.5
11140,26.58,20.3052,185.4995,58.3016,0.5635,1.0e-04,27.44,0.39,3.5
11141,26.74,20.3970,182.9965,60.1359,0.5651,1.0e-04,,,3.5
11142,27.64,21.5112,188.7009,63.0417,0.5490,1.0e-04,,,3.5
11143,26.79,20.5889,174.6067,56.2853,0.5630,1.0e-04,,,3.5
11144,27.21,20.8828,175.4554,60.0286,0.5637,1.0e-04,,,3.5
11145,27.13,20.5850,161.4090,60.1068,0.5797,1.0e-04,,,3.5
11146,27.12,20.7793,171.3796,64.4740,0.5736,1.0e-04,,,3.5
11147,26.36,19.9927,168.5087,58.3886,0.5712,1.0e-04,,,3.5
11148,26.79,20.4971,178.5882,59.6712,0.5590,1.0e-04,,,3.5
11149,26.32,20.0874,168.5732,63.6549,0.5656,1.0e-04,,,3.5
11150,26.27,20.2471,175.0917,57.1549,0.5638,1.0e-04,27.08,0.38,3.5
11151,26.61,20.3989,172.1400,58.3179,0.5714,1.0e-04,,,3.5
11152,26.05,19.6411,178.9796,61.9511,0.5778,1.0e-04,,,3.5
11153,26.53,20.0391,175.4496,58.7147,0.5822,1.0e-04,,,3.5
11154,27.02,20.5078,140.1078,55.0104,0.5794,1.0e-04,,,3.5
11155,26.90,20.4575,170.2544,56.7772,0.5783,1.0e-04,,,3.5
11156,26.55,20.0659,184.2891,59.4293,0.5805,1.0e-04,,,3.5
11157,26.99,20.5762,172.2371,56.3750,0.5763,1.0e-04,,,3.5
11158,27.35,21.0391,147.3806,57.9349,0.5812,1.0e-04,,,3.5
11159,26.11,19.8784,169.8814,58.6902,0.5707,1.0e-04,,,3.5
11160,27.41,20.9727,187.0445,64.4167,0.5777,1.0e-04,26.94,0.35,3.5
11161,27.16,20.9634,193.5225,62.7630,0.5698,1.0e-04,,,3.5
11162,26.70,20.5850,156.4859,54.8043,0.5682,1.0e-04,,,3.5
11163,27.77,21.6748,181.3220,60.3281,0.5594,1.0e-04,,,3.5
11164,27.23,20.8960,161.8400,59.1693,0.5654,1.0e-04,,,3.5
11165,26.85,20.4746,165.8749,55.8098,0.5733,1.0e-04,,,3.5
11166,26.32,19.7500,150.5996,51.7799,0.5706,1.0e-04,,,3.5
11167,25.89,19.5020,176.7030,59.3913,0.5768,1.0e-04,,,3.5
11168,26.93,20.3979,182.2994,58.9766,0.5684,1.0e-04,,,3.5
11169,28.86,21.8550,148.7275,57.5875,0.5755,1.0e-04,,,3.5
11170,27.25,20.7666,158.9324,59.1354,0.5685,1.0e-04,26.72,0.34,3.5
11171,25.92,19.8926,164.4265,57.4701,0.5651,1.0e-04,,,3.5
11172,26.55,20.4688,168.7676,54.4185,0.5603,1.0e-04,,,3.5
11173,25.77,19.6064,153.5404,53.6705,0.5749,1.0e-04,,,3.5
11174,26.09,19.9482,159.1094,55.7690,0.5640,1.0e-04,,,3.5
11175,25.87,20.0229,165.1242,53.4915,0.5516,1.0e-04,,,3.5
11176,26.74,20.7261,159.3934,61.0679,0.5498,1.0e-04,,,3.5
11177,27.66,21.5830,177.5598,61.8906,0.5528,1.0e-04,,,3.5
11178,26.94,20.9780,170.7451,60.8047,0.5404,1.0e-04,,,3.5
11179,26.79,20.7349,158.6040,63.2418,0.5579,1.0e-04,,,3.5
11180,26.50,20.5264,188.8092,65.8859,0.5477,1.0e-04,26.97,0.32,3.5
11181,27.40,21.3589,186.4447,66.4792,0.5516,1.0e-04,,,3.5
11182,28.45,22.1587,198.1766,64.0900,0.5542,1.0e-04,,,3.5
11183,26.90,20.6294,171.7662,64.4076,0.5619,1.0e-04,,,3.5
11184,27.08,20.7461,176.6941,65.3698,0.5581,1.0e-04,,,3.5
11185,27.97,21.4185,184.7146,63.9175,0.5609,1.0e-04,,,3.5
11186,27.73,21.2676,192.9424,65.5521,0.5649,1.0e-04,,,3.5
11187,27.47,20.9922,180.9318,63.2969,0.5666,1.0e-04,,,3.5
11188,28.22,21.4312,188.8257,63.2500,0.5679,1.0e-04,,,3.5
11189,26.81,20.3428,159.3296,59.5734,0.5707,1.0e-04,,,3.5
11190,28.01,21.3418,175.9074,59.7275,0.5722,1.0e-04,27.68,0.44,3.5
11191,26.77,20.3359,166.0239,59.7636,0.5634,1.0e-04,,,3.5
11192,27.62,21.2349,167.2274,60.7135,0.5598,1.0e-04,,,3.5
11193,27.84,21.2466,180.5052,61.9010,0.5677,1.0e-04,,,3.5
11194,27.34,20.6836,180.0755,60.8359,0.5681,1.0e-04,,,3.5
11195,27.00,20.6362,171.6705,58.1615,0.5650,1.0e-04,,,3.5
11196,26.07,19.6685,170.6851,58.8125,0.5706,1.0e-04,,,3.5
11197,28.51,21.7607,176.2222,63.9900,0.5693,1.0e-04,,,3.5
11198,26.52,19.9604,189.2203,60.4484,0.5659,1.0e-04,,,3.5
11199,25.87,19.3447,203.2268,58.3097,0.5707,1.0e-04,,,3.5
11200,27.60,21.1406,164.5538,58.5625,0.5676,1.0e-04,27.19,0.39,3.5
11201,26.72,20.4629,214.4723,62.0625,0.5638,1.0e-04,,,3.5
11202,26.29,19.9512,175.7919,63.3071,0.5753,1.0e-04,,,3.5
11203,27.05,20.6436,182.3106,63.3568,0.5680,1.0e-04,,,3.5
11204,27.42,20.8301,164.4623,61.5026,0.5720,1.0e-04,,,3.5
11205,27.33,20.9551,203.8147,65.9375,0.5639,1.0e-04,,,3.5
11206,26.92,20.5029,206.2447,61.8359,0.5630,1.0e-04,,,3.5
11207,27.65,21.0449,180.4708,64.3151,0.5727,1.0e-04,,,3.5
11208,27.14,20.7891,190.6308,61.7266,0.5603,1.0e-04,,,3.5
11209,27.73,21.3140,205.3371,63.4635,0.5647,1.0e-04,,,3.5
11210,26.41,20.2520,174.3213,63.0842,0.5620,1.0e-04,27.08,0.37,3.5
11211,26.57,20.3423,179.4022,61.2880,0.5617,1.0e-04,,,3.5
11212,24.60,18.6099,219.2364,60.9464,0.5666,1.0e-04,,,3.5
11213,27.71,21.1260,182.2003,59.8568,0.5722,1.0e-04,,,3.5
11214,25.54,19.1001,212.0851,57.4119,0.5648,1.0e-04,,,3.5
11215,28.27,21.6948,187.6697,60.5525,0.5631,1.0e-04,,,3.5
11216,26.79,20.3335,187.3155,61.7554,0.5688,1.0e-04,,,3.5
11217,26.96,20.3911,174.8344,59.7917,0.5787,1.0e-04,,,3.5
11218,28.80,22.0532,176.7533,64.7425,0.5754,1.0e-04,,,3.5
11219,26.27,19.8677,184.9987,60.8859,0.5723,1.0e-04,,,3.5
11220,26.35,19.8379,172.8543,57.6495,0.5717,1.0e-04,28.38,0.46,3.5
11221,27.66,20.9883,182.2475,60.0495,0.5818,1.0e-04,,,3.5
11222,26.96,20.2671,158.5587,53.7865,0.5782,1.0e-04,,,3.5
11223,26.08,19.6099,162.7281,56.4348,0.5827,1.0e-04,,,3.5
11224,25.82,19.3604,150.7614,58.7386,0.5768,1.0e-04,,,3.5
11225,26.72,20.1021,156.9439,59.7554,0.5796,1.0e-04,,,3.5
11226,25.79,19.3779,164.5805,59.2159,0.5792,1.0e-04,,,3.5
11227,25.60,19.2417,172.2046,58.0312,0.5717,1.0e-04,,,3.5
11228,27.75,21.1431,188.1278,57.6823,0.5752,1.0e-04,,,3.5
11229,27.04,20.5508,173.8606,58.5078,0.5757,1.0e-04,,,3.5
11230,27.20,20.6265,180.6138,58.1745,0.5801,1.0e-04,26.84,0.40,3.5
11231,26.42,20.1665,172.1994,63.2880,0.5817,1.0e-04,,,3.5
11232,26.91,20.6802,178.8609,62.1953,0.5744,1.0e-04,,,3.5
11233,25.49,19.4258,202.0084,57.2841,0.5642,1.0e-04,,,3.5
11234,26.63,20.5410,188.1100,62.2745,0.5576,1.0e-04,,,3.5
11235,27.74,21.6113,185.0285,64.9036,0.5593,1.0e-04,,,3.5
11236,27.70,21.5942,199.4508,60.4948,0.5540,1.0e-04,,,3.5
11237,28.04,22.1406,198.1668,66.0625,0.5438,1.0e-04,,,3.5
11238,27.40,21.2720,192.5860,58.4219,0.5521,1.0e-04,,,3.5
11239,26.83,20.8345,196.2537,62.5380,0.5547,1.0e-04,,,3.5
11240,27.70,21.3467,183.7604,62.0625,0.5712,1.0e-04,27.92,0.40,3.5
11241,28.63,22.0396,173.2823,62.7675,0.5627,1.0e-04,,,3.5
11242,27.61,21.2319,206.2578,61.9453,0.5630,1.0e-04,,,3.5
11243,27.46,21.0000,205.0812,64.2917,0.5644,1.0e-04,,,3.5
11244,27.70,21.3447,188.9794,61.5312,0.5615,1.0e-04,,,3.5
11245,27.29,20.9902,205.2006,62.2865,0.5580,1.0e-04,,,3.5
11246,28.16,21.7012,189.9488,63.1875,0.5563,1.0e-04,,,3.5
11247,26.94,20.5132,212.4546,64.5026,0.5625,1.0e-04,,,3.5
11248,27.18,20.8027,185.3008,63.4714,0.5599,1.0e-04,,,3.5
11249,27.33,21.1777,202.3307,70.1719,0.5507,1.0e-04,,,3.5
11250,26.88,20.8018,209.0933,67.7799,0.5425,1.0e-04,26.89,0.34,3.5
11251,26.01,19.9429,187.7703,60.4212,0.5526,1.0e-04,,,3.5
11252,28.19,21.7661,186.6881,64.4050,0.5615,1.0e-04,,,3.5
11253,27.97,21.6655,220.4091,66.0525,0.5585,1.0e-04,,,3.5
11254,28.61,22.1846,189.2091,64.3150,0.5437,1.0e-04,,,3.5
11255,26.75,20.5620,188.6428,57.0978,0.5579,1.0e-04,,,3.5
11256,27.04,20.6616,182.8196,65.0130,0.5612,1.0e-04,,,3.5
11257,26.67,20.4678,190.4419,58.4049,0.5584,1.0e-04,,,3.5
11258,27.44,21.0674,171.0516,60.0885,0.5557,1.0e-04,,,3.5
11259,27.12,20.8999,164.3477,58.2604,0.5584,1.0e-04,,,3.5
11260,27.09,20.7856,179.1605,56.7969,0.5604,1.0e-04,26.30,0.33,3.5
11261,27.17,21.0215,166.6536,57.3724,0.5495,1.0e-04,,,3.5
11262,27.78,21.5386,142.8365,58.5599,0.5602,1.0e-04,,,3.5
11263,26.41,20.2861,185.7650,61.7609,0.5586,1.0e-04,,,3.5
11264,27.63,21.7505,177.0973,58.6042,0.5414,1.0e-04,,,3.5
11265,28.55,22.4736,191.4643,61.9825,0.5461,1.0e-04,,,3.5
11266,25.33,19.6255,183.1673,59.4943,0.5409,1.0e-04,,,3.5
11267,25.65,19.7744,171.2184,55.6989,0.5481,1.0e-04,,,3.5
11268,27.29,21.1357,164.8947,62.2188,0.5501,1.0e-04,,,3.5
11269,27.78,21.4839,211.7043,63.4714,0.5533,1.0e-04,,,3.5
11270,26.03,19.7725,185.9954,58.4755,0.5586,1.0e-04,27.24,0.37,3.5
11271,26.20,19.8950,181.9843,59.5380,0.5659,1.0e-04,,,3.5
11272,27.21,20.8027,153.9826,61.4297,0.5695,1.0e-04,,,3.5
11273,26.88,20.5142,176.5331,58.0734,0.5623,1.0e-04,,,3.5
11274,27.03,20.7905,187.4058,58.0911,0.5550,1.0e-04,,,3.5
11275,28.26,21.9565,168.7868,59.1125,0.5609,1.0e-04,,,3.5
11276,26.18,20.0737,160.8366,55.5897,0.5611,1.0e-04,,,3.5
11277,27.11,21.1001,181.2066,58.5208,0.5585,1.0e-04,,,3.5
11278,27.77,21.5728,195.5279,62.6094,0.5598,1.0e-04,,,3.5
11279,28.49,22.1035,189.3874,62.8650,0.5575,1.0e-04,,,3.5
11280,27.11,20.7437,186.9901,64.2005,0.5591,1.0e-04,27.11,0.42,3.6
11281,26.91,20.4355,198.3636,59.7370,0.5741,1.0e-04,,,3.5
11282,27.83,21.3032,173.3762,58.9922,0.5709,1.0e-04,,,3.5
11283,26.87,20.3540,189.9543,62.0652,0.5725,1.0e-04,,,3.5
11284,26.28,19.7241,206.9274,58.5761,0.5672,1.0e-04,,,3.5
11285,26.42,19.8076,174.5689,57.4837,0.5791,1.0e-04,,,3.5
11286,28.33,21.3330,178.7687,65.8700,0.5686,1.0e-04,,,3.5
11287,27.99,21.1572,187.0939,65.7050,0.5667,1.0e-04,,,3.5
11288,26.69,20.0405,182.0795,58.7554,0.5705,1.0e-04,,,3.5
11289,25.98,19.5991,181.9934,57.8641,0.5630,1.0e-04,,,3.5
11290,27.14,20.5869,160.9265,63.9401,0.5630,1.0e-04,27.89,0.45,3.5
11291,28.08,21.4858,182.2261,60.0775,0.5658,1.0e-04,,,3.5
11292,26.36,19.9219,216.3061,63.3804,0.5642,1.0e-04,,,3.5
11293,26.92,20.5078,188.6030,60.6562,0.5707,1.0e-04,,,3.5
11294,26.59,20.4224,210.1813,65.1060,0.5601,1.0e-04,,,3.5
11295,25.29,19.3486,196.2903,60.9318,0.5595,1.0e-04,,,3.5
11296,27.54,21.4233,198.0149,65.5833,0.5560,1.0e-04,,,3.5
11297,25.42,19.5371,183.0984,58.7983,0.5564,1.0e-04,,,3.5
11298,27.59,21.5601,199.9199,57.9167,0.5555,1.0e-04,,,3.5
11299,26.12,20.3447,180.0186,61.3397,0.5498,1.0e-04,,,3.5
11300,26.62,20.8755,206.4613,63.2364,0.5350,1.0e-04,26.48,0.27,3.5
11301,27.25,21.3516,191.3084,63.4297,0.5432,1.0e-04,,,3.5
11302,26.37,20.3862,223.9444,63.2908,0.5453,1.0e-04,,,3.5
11303,27.76,21.6060,185.8733,58.2682,0.5529,1.0e-04,,,3.5
11304,26.77,20.6514,174.4596,61.0299,0.5599,1.0e-04,,,3.5
11305,26.81,20.8203,189.5918,62.2092,0.5497,1.0e-04,,,3.5
11306,26.53,20.5952,185.0162,59.3804,0.5457,1.0e-04,,,3.5
11307,26.83,20.8774,177.4264,59.4293,0.5526,1.0e-04,,,3.5
11308,26.22,20.1455,183.4292,58.5652,0.5550,1.0e-04,,,3.5
11309,28.31,22.2324,195.8941,60.6550,0.5433,1.0e-04,,,3.8
11310,27.40,21.5449,186.0538,61.2943,0.5323,1.0e-04,25.97,0.29,3.5
11311,26.90,20.9082,184.8589,61.4245,0.5514,1.0e-04,,,3.5
11312,26.76,20.7637,194.7606,61.6793,0.5351,1.0e-04,,,3.5
11313,28.11,22.1768,190.3968,61.0625,0.5321,1.0e-04,,,3.5
11314,25.97,20.2515,177.6121,57.2038,0.5244,1.0e-04,,,3.5
11315,25.99,20.2637,187.9503,59.3098,0.5336,1.0e-04,,,3.5
11316,26.49,20.3804,184.6781,59.2880,0.5485,1.0e-04,,,3.5
11317,28.43,22.2910,193.6425,65.1475,0.5379,1.0e-04,,,3.5
11318,24.98,19.0640,186.4161,55.2074,0.5411,1.0e-04,,,3.5
11319,28.64,22.3750,174.9891,57.0675,0.5409,1.0e-04,,,3.5
11320,26.46,20.3740,164.7247,59.5380,0.5535,1.0e-04,27.53,0.36,3.5
11321,27.74,21.4639,170.6226,59.4661,0.5485,1.0e-04,,,3.5
11322,28.21,21.9639,183.9144,62.3825,0.5489,1.0e-04,,,3.5
11323,28.08,21.8896,193.6765,61.8575,0.5423,1.0e-04,,,3.5
11324,27.69,21.5161,201.8808,66.0208,0.5495,1.0e-04,,,3.5
11325,28.27,21.9258,200.6879,61.4675,0.5465,1.0e-04,,,3.5
11326,26.56,20.3213,185.2721,59.0842,0.5543,1.0e-04,,,3.5
11327,26.99,20.5864,163.2458,61.9453,0.5628,1.0e-04,,,3.5
11328,27.58,21.2236,201.8385,60.0807,0.5584,1.0e-04,,,3.5
11329,26.72,20.6084,187.7797,61.6549,0.5394,1.0e-04,,,3.5
11330,27.15,21.0688,195.8023,63.1042,0.5438,1.0e-04,27.58,0.37,3.5
11331,26.73,20.5029,201.9820,63.2174,0.5539,1.0e-04,,,3.5
11332,26.39,20.2407,224.8105,62.6386,0.5538,1.0e-04,,,3.5
11333,28.01,21.8076,193.5424,64.0600,0.5505,1.0e-04,,,3.5
11334,27.78,21.3027,191.5681,65.0208,0.5563,1.0e-04,,,3.5
11335,28.92,22.2139,221.7604,67.4760,0.5717,1.0e-04,,,3.5
11336,25.91,19.6245,205.5675,65.2908,0.5651,1.0e-04,,,3.5
11337,26.82,20.4004,197.7893,60.8315,0.5639,1.0e-04,,,3.5
11338,26.54,20.0190,201.8263,60.1630,0.5744,1.0e-04,,,3.5
11339,26.30,20.0601,211.6896,66.1114,0.5564,1.0e-04,,,3.5
11340,27.96,21.4048,210.2402,65.6675,0.5682,1.0e-04,28.49,0.45,3.5
11341,27.83,21.1831,179.6410,64.7448,0.5641,1.0e-04,,,3.5
11342,27.15,20.4922,210.5940,65.6094,0.5662,1.0e-04,,,3.5
11343,25.46,19.2012,226.2947,61.1676,0.5576,1.0e-04,,,3.5
11344,27.09,20.9072,184.2943,63.4714,0.5529,1.0e-04,,,3.5
11345,26.76,20.4795,190.4536,62.5326,0.5621,1.0e-04,,,3.5
11346,27.08,20.5034,202.8449,63.4427,0.5811,1.0e-04,,,3.5
11347,26.80,20.3301,204.3595,62.1304,0.5626,1.0e-04,,,3.5
11348,28.02,21.6045,193.2590,67.7525,0.5571,1.0e-04,,,3.5
11349,26.43,20.3291,207.7902,63.3424,0.5656,1.0e-04,,,3.5
11350,27.28,20.9565,173.3822,62.9688,0.5680,1.0e-04,27.85,0.37,3.5
11351,27.29,20.9268,198.3094,64.5312,0.5610,1.0e-04,,,3.8
11352,27.55,21.0308,176.4674,67.1536,0.5612,1.0e-04,,,3.5
11353,28.30,21.6250,182.8820,66.4600,0.5631,1.0e-04,,,3.5
11354,27.38,20.7363,190.2031,61.3438,0.5626,1.0e-04,,,3.5
11355,27.69,21.1553,156.7039,64.5234,0.5608,1.0e-04,,,3.5
11356,27.69,21.4951,180.2801,64.4297,0.5511,1.0e-04,,,3.5
11357,27.34,21.0469,210.7467,63.8281,0.5591,1.0e-04,,,3.5
11358,27.03,20.8228,202.4947,59.8802,0.5617,1.0e-04,,,3.5
11359,27.37,20.9424,166.1425,60.9583,0.5680,1.0e-04,,,3.5
11360,25.25,19.0391,201.9724,58.7926,0.5689,1.0e-04,27.52,0.39,3.5
11361,28.73,22.2119,187.3927,65.2450,0.5616,1.0e-04,,,3.5
11362,26.74,20.2026,173.2474,61.0842,0.5642,1.0e-04,,,3.5
11363,27.33,20.6294,189.6716,58.0104,0.5578,1.0e-04,,,3.5
11364,28.20,21.5654,176.3463,65.7775,0.5628,1.0e-04,,,3.5
11365,26.40,20.0542,203.8471,58.7500,0.5570,1.0e-04,,,3.5
11366,27.72,21.1890,185.8568,64.6042,0.5589,1.0e-04,,,3.5
11367,27.75,21.1782,190.6508,64.0052,0.5631,1.0e-04,,,3.5
11368,27.22,21.0112,187.1140,62.6250,0.5546,1.0e-04,,,3.5
11369,28.04,21.4028,197.5768,66.1000,0.5580,1.0e-04,,,3.5
11370,27.49,20.9741,193.9607,65.4688,0.5601,1.0e-04,28.48,0.46,3.5
11371,26.21,19.8750,207.0131,62.5897,0.5601,1.0e-04,,,3.5
11372,26.37,20.0200,200.9718,62.3207,0.5625,1.0e-04,,,3.5
11373,27.18,20.7812,175.7529,63.7943,0.5638,1.0e-04,,,3.5
11374,27.45,21.1479,196.9577,63.2891,0.5647,1.0e-04,,,3.5
11375,26.92,20.7378,187.4269,60.1562,0.5489,1.0e-04,,,3.5
11376,25.85,20.0146,219.0969,58.3381,0.5520,1.0e-04,,,3.5
11377,28.82,22.5786,175.4038,62.8250,0.5508,1.0e-04,,,3.5
11378,26.15,20.3232,205.4379,63.0842,0.5331,1.0e-04,,,3.5
11379,26.09,20.2388,215.1801,63.4538,0.5350,1.0e-04,,,3.5
11380,26.74,20.8560,206.4773,57.5734,0.5503,1.0e-04,27.83,0.36,3.5
11381,27.76,21.4604,209.0518,64.5078,0.5505,1.0e-04,,,3.5
11382,26.84,20.6089,188.6767,60.4973,0.5590,1.0e-04,,,3.5
11383,27.24,21.0757,188.6333,66.7005,0.5477,1.0e-04,,,3.5
11384,27.46,21.1479,219.4908,64.8438,0.5478,1.0e-04,,,3.5
11385,26.84,20.7383,202.3939,64.1630,0.5578,1.0e-04,,,3.5
11386,26.78,20.6670,197.0332,62.9049,0.5569,1.0e-04,,,3.5
11387,26.42,20.1992,199.7105,62.2880,0.5611,1.0e-04,,,3.5
11388,28.25,21.6123,204.3184,66.4750,0.5676,1.0e-04,,,3.5
11389,27.59,20.9521,205.7933,59.4922,0.5602,1.0e-04,,,3.5
11390,26.60,20.1265,187.7281,60.0543,0.5608,1.0e-04,27.54,0.40,3.5
11391,26.86,20.5767,180.1925,60.6250,0.5609,1.0e-04,,,3.5
11392,27.36,20.8867,169.8304,63.1615,0.5600,1.0e-04,,,3.5
11393,28.96,22.4409,165.5735,63.0962,0.5635,1.0e-04,,,3.5
11394,27.87,21.6592,157.3764,61.8073,0.5530,1.0e-04,,,3.5
11395,25.92,19.8643,214.7618,59.2663,0.5528,1.0e-04,,,3.5
11396,27.22,20.8242,168.8117,59.7370,0.5638,1.0e-04,,,3.5
11397,26.29,20.0063,193.6254,61.4674,0.5640,1.0e-04,,,3.5
11398,27.29,20.9263,180.7997,60.9323,0.5594,1.0e-04,,,3.5
11399,27.00,20.7148,207.2267,61.5312,0.5563,1.0e-04,,,3.5
11400,26.32,20.0776,187.9770,57.5136,0.5581,1.0e-04,27.17,0.46,3.5
11401,27.18,20.5864,173.5441,54.1901,0.5696,1.0e-04,,,3.5
11402,27.44,20.8481,162.1491,57.9583,0.5733,1.0e-04,,,3.5
11403,27.65,21.0947,174.2892,60.2708,0.5625,1.0e-04,,,3.5
11404,26.44,19.9102,191.2825,58.9973,0.5632,1.0e-04,,,3.5
11405,26.47,19.9976,182.1985,60.1875,0.5615,1.0e-04,,,3.5
11406,26.46,20.2812,183.0756,56.5924,0.5499,1.0e-04,,,3.5
11407,26.86,20.6152,188.0715,59.2473,0.5575,1.0e-04,,,3.5
11408,26.64,20.4541,178.9787,56.9918,0.5466,1.0e-04,,,3.5
11409,25.87,19.9438,193.9244,58.9545,0.5482,1.0e-04,,,3.5
11410,26.55,20.6904,184.3824,53.2989,0.5469,1.0e-04,27.42,0.34,3.5
11411,27.92,21.6836,179.3486,61.3500,0.5513,1.0e-04,,,3.5
11412,26.68,20.6992,180.4635,59.7473,0.5419,1.0e-04,,,3.5
11413,27.11,21.2754,186.6344,57.2500,0.5330,1.0e-04,,,3.5
11414,27.50,21.5142,181.2784,59.4896,0.5341,1.0e-04,,,3.5
11415,27.27,21.1729,189.2723,65.5234,0.5433,1.0e-04,,,3.5
11416,27.91,21.5679,192.4508,62.1225,0.5472,1.0e-04,,,3.5
11417,29.02,22.5781,194.4512,61.6707,0.5517,1.0e-04,,,3.5
11418,26.18,20.0742,164.3143,57.9321,0.5542,1.0e-04,,,3.5
11419,27.33,20.9619,184.9108,60.7266,0.5542,1.0e-04,,,3.5
11420,27.02,20.8008,167.0819,63.7396,0.5498,1.0e-04,26.98,0.36,3.5
11421,26.91,20.8062,189.7318,63.1745,0.5555,1.0e-04,,,3.5
11422,26.92,20.5796,183.4716,63.8919,0.5604,1.0e-04,,,3.5
11423,26.95,20.5635,198.3064,59.2969,0.5616,1.0e-04,,,3.5
11424,27.82,21.1636,186.5551,59.9896,0.5595,1.0e-04,,,3.5
11425,26.29,19.9727,190.7776,57.2201,0.5677,1.0e-04,,,3.5
11426,26.45,20.0005,190.9440,58.0408,0.5651,1.0e-04,,,3.5
11427,26.50,19.8701,186.8653,59.8315,0.5684,1.0e-04,,,3.5
11428,27.08,20.3032,181.4609,59.8021,0.5669,1.0e-04,,,3.5
11429,27.54,20.8833,191.9729,62.1667,0.5662,1.0e-04,,,3.5
11430,27.94,21.1836,192.0124,62.4500,0.5606,1.0e-04,28.12,0.49,3.5
11431,28.17,21.2744,185.5540,62.0725,0.5673,1.0e-04,,,3.5
11432,27.26,20.4282,187.1674,61.0807,0.5707,1.0e-04,,,3.5
11433,27.52,20.5903,169.1050,63.3359,0.5739,1.0e-04,,,3.5
11434,27.43,20.5615,176.5483,61.5521,0.5544,1.0e-04,,,3.5
11435,26.45,20.0010,168.0295,59.9918,0.5663,1.0e-04,,,3.5
11436,27.88,21.1689,172.5735,60.3047,0.5598,1.0e-04,,,3.5
11437,27.21,20.4849,192.3246,61.4479,0.5640,1.0e-04,,,3.5
11438,28.24,21.1963,195.4756,62.1075,0.5671,1.0e-04,,,3.5
11439,27.75,20.9014,187.5229,63.9219,0.5717,1.0e-04,,,3.5
11440,25.69,19.3760,164.9352,53.0767,0.5722,1.0e-04,28.17,0.42,3.5
11441,28.97,22.2349,164.1419,59.5913,0.5651,1.0e-04,,,3.5
11442,28.77,22.1694,180.7649,59.3125,0.5622,1.0e-04,,,3.5
11443,27.60,21.2339,189.2042,63.4453,0.5629,1.0e-04,,,3.5
11444,26.97,20.6030,148.9934,60.1224,0.5629,1.0e-04,,,3.5
11445,26.68,20.2817,187.9583,59.4484,0.5696,1.0e-04,,,3.5
11446,26.20,19.8853,179.2009,55.7391,0.5688,1.0e-04,,,3.5
11447,26.34,19.8848,172.7889,56.8886,0.5775,1.0e-04,,,3.5
11448,25.76,19.4341,195.7790,56.6136,0.5731,1.0e-04,,,3.5
11449,27.95,21.0332,157.9059,53.5800,0.5792,1.0e-04,,,3.5
11450,27.18,20.7495,186.3152,57.0755,0.5594,1.0e-04,28.13,0.45,3.5
11451,26.07,19.7256,163.1012,55.7228,0.5710,1.0e-04,,,3.5
11452,27.12,20.4878,148.1711,53.2526,0.5733,1.0e-04,,,3.5
11453,26.59,20.0010,161.6378,54.5788,0.5751,1.0e-04,,,3.5
11454,27.16,20.5791,154.3708,58.8125,0.5726,1.0e-04,,,3.5
11455,26.88,20.4951,157.0000,58.9239,0.5626,1.0e-04,,,3.5
11456,25.58,19.2183,173.2485,57.4233,0.5615,1.0e-04,,,3.5
11457,26.05,19.7373,158.4936,60.8424,0.5660,1.0e-04,,,3.5
11458,27.55,21.1128,183.3691,57.5547,0.5626,1.0e-04,,,3.5
11459,28.13,21.5459,172.6271,62.1000,0.5635,1.0e-04,,,3.5
